Open Context URI,Item label,Project URI,Project name,Related person(s),Context (1),Context (2),Context (3),Context (4),Context (5),Context URI,Latitude (WGS84),Longitude (WGS84),Early (Cal. BP),Late (Cal. BP),Has anatomical identification [URI],Has anatomical identification [Label],Has anatomical identification [Source value],Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has Biological Taxonomy [Source value],Has fusion character (distal) [URI],Has fusion character (distal) [Label],Has fusion character (distal) [Source value],Has fusion character (proximal) [URI],Has fusion character (proximal) [Label],Has fusion character (proximal) [Source value],Has physiological sex determination [URI],Has physiological sex determination [Label],Has physiological sex determination [Source value],Taxon [Source],Element [Source],Side [Source],Proximal Fusion [Source],Distal Fusion [Source],Reference [Source],Year [Source],Retrieval Method [Source],Species [Source],Species Comment [Source],Part [Source],Size [Source],Age Data [Source],Retrieval % [Source],Volume [Source],Mesh Size [Source],Sex [Source],Weight [Source],Comments [Source],Fusion stages [Source],Number of Elements [Source],Sample No [Source],Age group [Source],Cutmarks [Source],Stratum [Source],Bd [Source],SD [Source],Bp [Source],Bp (unfused) [Source],GL [Source],GL (unfused) [Source],Dp (unfused) [Source],GB [Source],Bd (unfused) [Source],BFp [Source],Dl [Source],Dm [Source],Dp [Source],GB (unfused) [Source],GL1 [Source],GLm [Source]
http://opencontext.org/subjects/TESTSPA0000006747,Bone Ref# 41,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0004300,distal phalanx,Distal Phalanx,http://eol.org/pages/19076,Vulpes,vulpes,,,,,,,,,,Vulpes vulpes,Distal Phalanx,NA,,,41,PB 94,Floatation,vulpes,vulpes,Complete,<2 cm,Adult,100,280,5,,,Burnt,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006669,Bone Ref# 42,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0004300,distal phalanx,Distal Phalanx,http://eol.org/pages/19076,Vulpes,vulpes,,,,,,,,,,Vulpes vulpes,Distal Phalanx,,,,42,PB 94,Floatation,vulpes,vulpes,Complete,2-5 cm,,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004442,Bone Ref# 43,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0002395,talus,Astragalus,http://eol.org/pages/10840,Lepus,Lepus sp.,,,,,,,,,,Lepus sp.,Astragalus,Right,,,43,PB 94,Floatation,Unknown,Lepus,Complete,<2 cm,,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004443,Bone Ref# 44,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0002395,talus,Astragalus,http://eol.org/pages/10840,Lepus,Lepus sp.,,,,,,,,,,Lepus sp.,Astragalus,Right,,,44,PB 94,Floatation,Unknown,Lepus,Complete,<2 cm,,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006058,Bone Ref# 45,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsal,http://eol.org/pages/39510,Ovis,Ovis sp.,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,distal unfused ,,,,,,,Ovis sp.,Metatarsal,,,distal unfused ,45,PB 94,Floatation,Unknown,Ovis,Distal epiphysis,<2 cm,Distal end unfused,100,280,5,,,,Under 1.5-2.25 yrs,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006617,Bone Ref# 46,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0013586,fused metapodial bones 3 and 4,Metapodial,http://eol.org/pages/42318,Sus,Sus scrofa,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,distal fused,,,,,,,Sus scrofa,Metapodial,,,distal fused,46,PB 94,Floatation,scrofa,Sus ,Distal end  III OR IV,<2 cm,Fused,100,280,5,,,,Over 2-2.5 yrs,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006748,Bone Ref# 47,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,Cranium,http://eol.org/pages/19076,Vulpes,vulpes,,,,,,,,,,Vulpes vulpes,Cranium,NA,,,47,PB 94,Floatation,vulpes,vulpes,Parietal,<2 cm,Unfused,100,280,5,,,,,,,,,,,,,,16.4,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006670,Bone Ref# 48,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,Cranium,http://eol.org/pages/19076,Vulpes,vulpes,,,,,,,,,,Vulpes vulpes,Cranium,NA,,,48,PB 94,Floatation,vulpes,vulpes,Parietal,2-5 cm,Fused,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003431,Bone Ref# 49,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible,http://eol.org/pages/111244,Arvicola,Arvicola,,,,,,,,,,Arvicola,Mandible,Right,,,49,PB 94,Floatation,Arvicola,,"Complete, with I, m1,m2, m3 erupting",<2 cm,,100,280,5,,0.3,,,,36,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006671,Bone Ref# 50,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,Cranium,http://eol.org/pages/19076,Vulpes,vulpes,,,,,,,,,,Vulpes vulpes,Cranium,NA,,,50,PB 94,Floatation,vulpes,vulpes,Zygomatic Process,2-5 cm,Adult,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006749,Bone Ref# 51,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible,http://eol.org/pages/19076,Vulpes,vulpes,,,,,,,,,,Vulpes vulpes,Mandible,,,,51,PB 94,Floatation,vulpes,vulpes,Fragment Condyle,<2 cm,,100,280,5,,,Burnt,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006435,Bone Ref# 52,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Mandibular Tooth,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,,,,,,,,,,Ovis/Capra,Mandibular Tooth,Right,,,52,PB 94,Floatation,Unknown,Ovis/Capra,"Fragment, P3",<2 cm,Roots closed,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006436,Bone Ref# 53,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Mandibular Tooth,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,,,,,,,,,,Ovis/Capra,Mandibular Tooth,Right,,,53,PB 94,Floatation,Unknown,Ovis/Capra,"Fragment, P2",<2 cm,Roots closed,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006437,Bone Ref# 54,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Mandibular Tooth,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,,,,,,,,,,Ovis/Capra,Mandibular Tooth,Right,,,54,PB 94,Floatation,Unknown,Ovis/Capra,"Fragment, P3",<2 cm,Roots closed,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006455,Bone Ref# 55,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Mandibular Tooth,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,,,,,,,,,,Ovis/Capra,Mandibular Tooth,Right,,,55,PB 94,Floatation,Unknown,Ovis/Capra,"Fragment, P2",,Roots closed,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003483,Bone Ref# 56,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0004743,coracoid bone,Coracoid,http://eol.org/pages/695,Aves,Aves,,,,,,,,,,Aves,Coracoid,Left,,,56,PB 94,Floatation,Unknown,Duck,Proximal end,2-5 cm,,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003484,Bone Ref# 57,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0011205,carpometacarpus,Carpo-Metacarpus,http://eol.org/pages/695,Aves,Aves,,,,,,,,,,Aves,Carpo-Metacarpus,Left,,,57,PB 94,Floatation,Unknown,Wader/Godwit Size,Proximal end,2-5 cm,,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003485,Bone Ref# 58,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0011205,carpometacarpus,Carpo-Metacarpus,http://eol.org/pages/695,Aves,Aves,,,,,,,,,,Aves,Carpo-Metacarpus,Right,,,58,PB 94,Floatation,Unknown,Song Bird,Fragment,2-5 cm,,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003486,Bone Ref# 59,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0008195,tarsometatarsus,Tarso-Metatarsus,http://eol.org/pages/695,Aves,Aves,,,,,,,,,,Aves,Tarso-Metatarsus,Left,,,59,PB 94,Floatation,Unknown,Wader,Distal end,2-5 cm,,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003540,Bone Ref# 60,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0008195,tarsometatarsus,Tarso-Metatarsus,http://eol.org/pages/695,Aves,Aves,,,,,,,,,,Aves,Tarso-Metatarsus,Left,,,60,PB 94,Floatation,Unknown,Bird,Distal end,<2 cm,,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003513,Bone Ref# 61,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,Humerus,http://eol.org/pages/695,Aves,Aves,,,,,,,,,,Aves,Humerus,Left,,,61,PB 94,Floatation,Unknown,Bird,Proximal end,5-10 cm,,100,280,5,,4.6,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003487,Bone Ref# 62,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,Humerus,http://eol.org/pages/695,Aves,Aves,,,,,,,,,,Aves,Humerus,Left,,,62,PB 94,Floatation,Unknown,Bird,Proximal end,2-5 cm,,100,280,5,,1.8,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003541,Bone Ref# 63,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0004743,coracoid bone,Coracoid,http://eol.org/pages/695,Aves,Aves,,,,,,,,,,Aves,Coracoid,Left,,,63,PB 94,Floatation,Unknown,Unknown,Fragment,<2 cm,,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003488,Bone Ref# 64,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0003221,phalanx,Phalanx,http://eol.org/pages/695,Aves,Aves,,,,,,,,,,Aves,Phalanx,Left,,,64,PB 94,Floatation,Unknown,Bird,Complete II,2-5 cm,Fused,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003489,Bone Ref# 65,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0001424,ulna,Ulna,http://eol.org/pages/695,Aves,Aves,,,,,,,,,,Aves,Ulna,Right,,,65,PB 94,Floatation,Unknown,Bird,Distal end,2-5 cm,,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003542,Bone Ref# 66,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0004743,coracoid bone,Coracoid,http://eol.org/pages/695,Aves,Aves,,,,,,,,,,Aves,Coracoid,Left,,,66,PB 94,Floatation,Unknown,Bird,Fragment,<2 cm,,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003490,Bone Ref# 67,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,Humerus,http://eol.org/pages/695,Aves,Aves,,,,,,,,,,Aves,Humerus,Right,,,67,PB 94,Floatation,Unknown,Bird,Distal end,2-5 cm,,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006341,Bone Ref# 68,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,Innominate,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,,,,,,,,,,Ovis/Capra,Innominate,Right,,,68,PB 94,Floatation,Unknown,Ovis/Capra,Ilium fragment,2-5 cm,Unfused,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006342,Bone Ref# 69,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,Innominate,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,,,,,,,,,,Ovis/Capra,Innominate,Left,,,69,PB 94,Floatation,Unknown,Ovis/Capra,Ilium fragment,2-5 cm,Unfused,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006343,Bone Ref# 70,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,Innominate,http://eol.org/pages/2851411,Caprinae,Ovis/Capra,,,,,,,,,,Ovis/Capra,Innominate,Right,,,70,PB 94,Floatation,Unknown,Ovis/Capra,Pubis fragment,2-5 cm,Unfused,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004423,Bone Ref# 71,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0001450,calcaneus,Calcaneus,http://eol.org/pages/10840,Lepus,Lepus sp.,,,,,,,,,,Lepus sp.,Calcaneus,Right,,,71,PB 94,Floatation,Unknown,Lepus,Proximal end,2-5 cm,Fused,100,280,5,,,Burnt,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004837,Bone Ref# 72,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,Vertebrae,,,,,,,,,,,,,Not Identifiable,Vertebrae,,,,72,PB 94,Floatation,Unknown,Not Identifiable,Fragment,<2 cm,,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004309,Bone Ref# 73,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,,,,http://eol.org/pages/1642,Mammalia,Large Mammal,,,,,,,,,,Large Mammal,Bone,,,,73,PB 94,Floatation,Unknown,Large Mammal,Fragments,5-10 cm,,100,280,5,,418.9,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004838,Bone Ref# 74,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,,,,,,,,,,,,,,,,Not Identifiable,Bone,,,,74,PB 94,Floatation,Unknown,Not Identifiable,Fragment,<2 cm,,100,280,5,,129.4,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004664,Bone Ref# 75,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,,,,,,,,,,,,,,,,Not Identifiable,Bone,,,,75,PB 94,Floatation,Unknown,Not Identifiable,Fragments,2-5 cm,,100,280,5,,122.8,,,78,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004665,Bone Ref# 76,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,,,,,,,,,,,,,,,,Not Identifiable,Bone,,,,76,PB 94,Floatation,Unknown,Not Identifiable,Fragments,2-5 cm,,100,280,5,,,Burnt,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004839,Bone Ref# 77,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,,,,,,,,,,,,,,,,Not Identifiable,Bone,,,,77,PB 94,Floatation,Unknown,Not Identifiable,Fragments,<2 cm,,100,280,5,,11.5,Burnt,,64,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004840,Bone Ref# 78,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,,,,,,,,,,,,,,,,Not Identifiable,Bone,,,,78,PB 94,Floatation,Unknown,Not Identifiable,Fragment,<2 cm,,100,280,5,,19.5,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004444,Bone Ref# 79,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0001424,ulna,Ulna,http://eol.org/pages/10840,Lepus,Lepus sp.,,,,,,,,,,Lepus sp.,Ulna,Left,,,79,PB 94,Floatation,Unknown,Lepus,Proximal end,<2 cm,,100,280,5,,,Burnt,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006750,Bone Ref# 80,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site A,Stratum 1,Context ABU,http://opencontext.org/subjects/TESTSPA0000003432,37.493962,33.016928,14450,9450,http://purl.obolibrary.org/obo/UBERON_0001424,ulna,Ulna,http://eol.org/pages/19076,Vulpes,vulpes,,,,,,,,,,Vulpes vulpes,Ulna,,,,80,PB 94,Floatation,vulpes,vulpes,Distal epiphysis,<2 cm,,100,280,5,,,,,,,,,,,,,,,,,,,,,,,,,
