Open Context URI,Item label,Project URI,Project name,Related person(s),Context (1),Context (2),Context (3),Context (4),Context URI,Latitude (WGS84),Longitude (WGS84),Early (Cal. BP),Late (Cal. BP),Has anatomical identification [URI],Has anatomical identification [Label],Has anatomical identification [Source value],Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has Biological Taxonomy [Source value],Has physiological sex determination [URI],Has physiological sex determination [Label],Has physiological sex determination [Source value],Has fusion character (distal) [URI],Has fusion character (distal) [Label],Has fusion character (distal) [Source value],Has fusion character (proximal) [URI],Has fusion character (proximal) [Label],Has fusion character (proximal) [Source value],Archaeological Horizon [Source],Osteo Id [Source],Taxonomic Id [Source],Articulation [Source],Symmetry [Source],Sex [Source],Pathology [Source],Number Of Fragments [Source],Number Of Elements [Source],Proximaldistal [Source],Fusion Proximal [Source],Fusion Distal [Source],Completeness Of Element [Source],Completeness Of Portion [Source],Fragmentation [Source],Maxilla With Teeth [Source],Mandible Fragment [Source],Mandible With Teeth [Source],Tooth Type [Source],Tooth Class [Source],Tooth Number [Source],dP4 [Source],P4 [Source],M1 [Source],M2 [Source],M3 [Source],Length of dP4 at occlusal surface [Source],Distal depth on medial side (L) Legge's TD [Source],Greatest breadth of the proximal end (trochlea) [Source],Length of M3 at occlusal surface [Source],Greatest lateral depth [Source],"Height of the collum of the trochlea, central groove (HTC) [Source]",Depth of the lateral verticillus (B) [Source],Length of the glenoid cavity-including cranial lip (LP) [Source],Breadth of acetabulum [Source],Height of M1on lingual side from apex to occlusal surface between the first two cusps [Source],Greatest breadth over the wings (GLF) [Source],Height across dorsal to ventral arch (H) [Source],Depth of the lateral trochlear condyle (B) [Source],Breadth of dP4 at occlusal surface [Source],Height of M2 on lingual side from apex to occlusal surface between the first two cusps [Source],Breadth of M3 at occlusal surface [Source],Minimum height of neck-from base of spine to articular surface [Source],Height from the base line at rest [Source],Greatest length without epiphysis [Source],Greatest breadth of facies articularis cranialis (BFcr) [Source],Maximum H of M3 on buccal side of anterior cusp from enamel-dentin junction to occlusal surface [Source],Basal breadth of M3 [Source],Greatest breadth of facies articularis caudalis (BFcd) [Source],Breadth [Source],Depth of the medial verticillus (B) [Source],Breadth of the third cusp (posterior) of M3 (for O/C) [Source],Depth of the distal end-- flat against anterior side [Source],Middle breadth of the sole (MBS) [Source],Maximum H of M1 on buccal side of anterior cusp from enamel-dentin junction to occlusal surface [Source],Height of M3 on lingual side from apex to occlusal surface between the first two cusps [Source],Basal length of M3 [Source],Width of the lateral condyle (P) [Source],Basal breadth of dP4 [Source],"Basal length of dP4: base at crown, maximum length of the enamel [Source]",Width of the medial condyle (P) [Source],Depth of the medial trochlear condyle (B) [Source],Maximum H of dP4 on buccal side of anterior cusp from enamel dentin junction to occlusal surface [Source],Greatest breadth of the trochlea (BT) [Source],Greatest breadth of the facies articularis proximalis (BFp) [Source],Greatest length of the lateral half (GLl) [Source],Greatest depth of the medial half (Dm) [Source],Depth of the proximal end (equids) (Dp) [Source],Greatest length (GL) [Source],Greatest depthof the lateral half (Dl) [Source],Greatest breadth of facies articularis didtalis (BFd) [Source],Greatest depth of the distal end (Dd) [Source],Smallest length of collum scapulae (SLC) [Source],Greatest length of the medial half (GLm) [Source],Greatest diagonal length of the sole (DLS) [Source],Greatest breadth of the proximal end (Bp) [Source],Breadth of the glenoid cavity (BG) [Source],Greatest breadth of the distal end (Bd) [Source],Length of the dorsal surface (Ld) [Source],Greatest length of the peripheral/abaxial half (GLpe) [Source],Greatest depth of the proximal end (Dp) [Source],Length of olecranon (only in ruminants) (LO) [Source],Length of acetabulum including the lip (LA) [Source],Greatest length of the processus gleonidalis (GLP) [Source],Greatest breadth across the coronoid process (BPC) [Source],Smallest depth of the olecranon (SDO) [Source],Depth across the processus anconeus (BPC) [Source]
http://opencontext.org/subjects/3D0E14F6-5795-49D6-6C14-46114C376059,Bone G1420-56,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square G14,http://opencontext.org/subjects/D7F3719B-C90B-44CB-E19A-5A82CBA55B99,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsus III + IV,http://eol.org/pages/11021638,Ovis orientalis,Ovis orientalis,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,Fused,,,,20,Metatarsus III + IV,Ovis orientalis,Separate,Left,Nonidentified,No pathology,1,1,Distal,Not applicable,Fused,< 1/4 of estimated size,Complete,End only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/201F7D0D-F361-4F1D-F083-EF5A44B94BB1,Bone D1417-57,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square D14,http://opencontext.org/subjects/9C14FD61-5111-4069-82C6-70841CD353DC,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0000981,femur,Femur,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,Unfused,,,,17,Femur,Ovis/Capra,Separate,Right,Nonidentified,No pathology,1,1,Distal,Not applicable,Unfused,< 1/4 of estimated size,Complete,Loose epiphysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/D9B02D45-22A6-4AB2-8661-4EF94DCF5364,Bone F1319-57,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square F13,http://opencontext.org/subjects/790F2455-5F9E-4AA9-BC8E-B2FBC6A809A4,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001423,radius bone,Radius,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0069,Proximal epiphysis fused,Fused,19,Radius,Ovis/Capra,Separate,Right,Nonidentified,No pathology,1,1,Proximal,Fused,Not applicable,"> 1/4, but < 1/2",">1/2, but <3/4",End splinter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/CEDCAD70-2CAB-44AD-8499-A032FDC296F0,Bone F1320-57,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square F13,http://opencontext.org/subjects/790F2455-5F9E-4AA9-BC8E-B2FBC6A809A4,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0013587,fused metacarpal bones 3 and 4,Metacarpus III + IV,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,Fused,,,,20,Metacarpus III + IV,Ovis/Capra,Separate,Not applicable,Nonidentified,No pathology,1,1,Distal,Not applicable,Fused,"> 1/4, but < 1/2",1/2,End splinter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/2640BA69-1247-46E8-8FEF-1BBDF5EC77E1,Bone G1217-57,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square G12,http://opencontext.org/subjects/FD270D9E-CCBA-4D85-09BC-17A64C6BDEB5,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0004300,distal phalanx,Phalanx anterior/posterior 3,http://eol.org/pages/11021638,Ovis orientalis,Ovis orientalis,,,,,,,,,,17,Phalanx anterior/posterior 3,Ovis orientalis,Separate,Not applicable,Nonidentified,No pathology,1,1,Complete,Not applicable,Not applicable,Complete,Complete,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/741BA0BE-62B8-40F9-3C8A-691CAA9E7FC7,Bone G1317-57,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square G13,http://opencontext.org/subjects/8ECF8742-FA42-4AAF-AAD8-E336D618CBB7,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001474,bone,Nonidentified long bone shaft fragment,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,17,Nonidentified long bone shaft fragment,Ovis/Capra,Separate,Not applicable,Nonidentified,No pathology,33,0,Shaft,Not applicable,Not applicable,Not applicable,Not applicable,Shaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/D3F39F79-0D77-45BB-B61A-C3B641B089E4,Bone G1318-57,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square G13,http://opencontext.org/subjects/8ECF8742-FA42-4AAF-AAD8-E336D618CBB7,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001423,radius bone,Radius,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,Fused,,,,18,Radius,Ovis/Capra,Separate,Right,Nonidentified,No pathology,1,1,Distal,Not applicable,Fused,< 1/4 of estimated size,Complete,End only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/945C0270-ABEC-4FEE-6D73-8F700C8A1F87,Bone D1417-57,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001423,radius bone,Radius,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,Unfused,,,,17,Radius,Ovis/Capra,Separate,Right,Nonidentified,No pathology,1,1,Distal,Not applicable,Unfused,< 1/4 of estimated size,Complete,Loose epiphysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/7B3486E2-B0D9-473D-0494-4034165AB946,Bone D1418-57,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Loose mandibular tooth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Loose mandibular tooth,Ovis/Capra,Separate,Right,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,Lower permanent,Premolar,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/A9277200-50D9-4DD6-9F69-ECE4E56B45CF,Bone D1419-57,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,Scapula,http://eol.org/pages/4447460,Capra aegagrus,Capra aegagrus,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,Fused,,,,19,Scapula,Capra aegagrus,Separate,Right,Nonidentified,No pathology,1,1,Distal,Not applicable,Fused,1/2,Complete,End + shaft,,,,,,,,,,,,,,,,,,,27.9,,,,,,,,,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,24.1,,,,,,,36.7,,,
http://opencontext.org/subjects/844666A3-3E97-4173-2D45-CC7CCCAD06B1,Bone F1419-57,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square F14,http://opencontext.org/subjects/51B32DE9-7BD2-4103-5716-4438EE4CE3BA,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0013587,fused metacarpal bones 3 and 4,Metacarpus III + IV,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,Unfused,,,,19,Metacarpus III + IV,Ovis/Capra,Separate,Not applicable,Nonidentified,No pathology,1,0,Distal,Not applicable,Unfused,< 1/4 of estimated size,1/2,Loose epiphysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/C558EBB7-AC2F-413D-E40B-8154D26B0C66,Bone F1420-57,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square F14,http://opencontext.org/subjects/51B32DE9-7BD2-4103-5716-4438EE4CE3BA,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,Tibia,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,20,Tibia,Ovis/Capra,Separate,Not applicable,Nonidentified,No pathology,1,0,Shaft,Not applicable,Not applicable,Nonidentified,Not applicable,Shaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/C7483BC0-7AE8-428D-855B-2FD6558FF431,Bone G1217-57,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square G12,http://opencontext.org/subjects/F184C346-EA55-474C-578A-716DC88263B1,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsus III + IV,http://eol.org/pages/11021638,Ovis orientalis,Ovis orientalis,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,Fused,,,,17,Metatarsus III + IV,Ovis orientalis,Separate,Left,Nonidentified,No pathology,1,1,Distal,Not applicable,Fused,< 1/4 of estimated size,Complete,End only,,,,,,,,,,,,,,,,,,16.6,,,,,,11.2,,,,,,,,,,,,17.7,,,,,,,11.2,,,12.6,12,,,,,,,,,,17.7,,,,,,27.4,,,,,,,,,
http://opencontext.org/subjects/566A5B9C-A5DF-4D24-1019-09A9FF76B46C,Bone G1218-57,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square G12,http://opencontext.org/subjects/F184C346-EA55-474C-578A-716DC88263B1,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,Tibia,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Tibia,Ovis/Capra,Separate,Not applicable,Nonidentified,No pathology,1,0,Shaft,Not applicable,Not applicable,Nonidentified,Not applicable,Shaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/BD7C0E78-8C84-4168-4865-5A893DB62394,Bone G1420-57,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square G14,http://opencontext.org/subjects/D7F3719B-C90B-44CB-E19A-5A82CBA55B99,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsus III + IV,http://eol.org/pages/11021638,Ovis orientalis,Ovis orientalis,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,Fused,,,,20,Metatarsus III + IV,Ovis orientalis,Separate,Right,Nonidentified,No pathology,1,1,Distal,Not applicable,Fused,< 1/4 of estimated size,Complete,Loose epiphysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/421C0364-E0E2-49D0-785A-E1FE5D0FFA56,Bone D1417-58,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square D14,http://opencontext.org/subjects/9C14FD61-5111-4069-82C6-70841CD353DC,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,Pelvis,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,http://purl.obolibrary.org/obo/UBERON_0003100,female organism,Female,,,,,,,17,Pelvis,Ovis/Capra,Separate,Not applicable,Female,No pathology,1,1,Central,Not applicable,Not applicable,Not applicable,Not applicable,End splinter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/FE3619AC-7709-40EF-7997-7E3E8317D16F,Bone F1319-58,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square F13,http://opencontext.org/subjects/790F2455-5F9E-4AA9-BC8E-B2FBC6A809A4,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001423,radius bone,Radius,http://eol.org/pages/11021638,Ovis orientalis,Ovis orientalis,,,,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,Unfused,19,Radius,Ovis orientalis,Separate,Right,Nonidentified,No pathology,1,1,Proximal,Unfused,Not applicable,< 1/4 of estimated size,Complete,Loose epiphysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/3F2DCCDF-BDFE-4ACF-E2D1-F9846455212D,Bone F1320-58,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square F13,http://opencontext.org/subjects/790F2455-5F9E-4AA9-BC8E-B2FBC6A809A4,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsus III + IV,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,Unfused,,,,20,Metatarsus III + IV,Ovis/Capra,Separate,Not applicable,Nonidentified,No pathology,1,1,Distal,Not applicable,Unfused,< 1/4 of estimated size,Complete,Loose epiphysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/1FF29A4A-D3DC-46DD-503F-612DE28F106C,Bone G1217-58,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square G12,http://opencontext.org/subjects/FD270D9E-CCBA-4D85-09BC-17A64C6BDEB5,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0004300,distal phalanx,Phalanx anterior/posterior 3,http://eol.org/pages/4447460,Capra aegagrus,Capra aegagrus,,,,,,,,,,17,Phalanx anterior/posterior 3,Capra aegagrus,Separate,Not applicable,Nonidentified,No pathology,1,1,Complete,Not applicable,Not applicable,Complete,Complete,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/A15D51B6-6C21-43AD-A041-F9EAB2461FE8,Bone G1317-58,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square G13,http://opencontext.org/subjects/8ECF8742-FA42-4AAF-AAD8-E336D618CBB7,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001474,bone,Nonidentified long bone shaft fragment,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,17,Nonidentified long bone shaft fragment,Ovis/Capra,Separate,Not applicable,Nonidentified,No pathology,46,0,Shaft,Not applicable,Not applicable,Not applicable,Not applicable,Shaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/E14D42EC-7916-4B1A-4202-D56DB19F412C,Bone G1318-58,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square G13,http://opencontext.org/subjects/8ECF8742-FA42-4AAF-AAD8-E336D618CBB7,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,Tibia,http://eol.org/pages/4447460,Capra aegagrus,Capra aegagrus,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,Fused,,,,18,Tibia,Capra aegagrus,Separate,Right,Nonidentified,No pathology,1,1,Distal,Not applicable,Fused,< 1/4 of estimated size,Complete,End only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/A21AF29C-4D74-4A62-B230-F5CACFADD342,Bone D1417-58,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001423,radius bone,Radius,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,Fused,,,,17,Radius,Ovis/Capra,Separate,Left,Nonidentified,No pathology,1,1,Distal,Not applicable,Fused,"> 1/2, but < 3/4",Complete,End only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,,,,,,,29.5,,,,,,,,,
http://opencontext.org/subjects/61E688DD-2B1C-4874-B8CA-65F9C871CE1F,Bone D1418-58,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Loose mandibular tooth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Loose mandibular tooth,Ovis/Capra,Separate,Left,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,Lower permanent,Incisor,"1, 2 or 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/CC680B7E-F1F8-49B6-A235-04C3107E3307,Bone D1419-58,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,Scapula,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,Fused,,,,19,Scapula,Ovis/Capra,Separate,Right,Nonidentified,No pathology,1,1,Distal,Not applicable,Fused,1/2,Complete,End + shaft,,,,,,,,,,,,,,,,,,,26.7,,,,,,,,,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,,,,22,,,,,,,33.8,,,
http://opencontext.org/subjects/8FD60CFF-CF0D-4C07-E448-6DAB54CA4980,Bone F1419-58,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square F14,http://opencontext.org/subjects/51B32DE9-7BD2-4103-5716-4438EE4CE3BA,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsus III + IV,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,Unfused,,,,19,Metatarsus III + IV,Ovis/Capra,Separate,Not applicable,Nonidentified,No pathology,1,0,Distal,Not applicable,Unfused,< 1/4 of estimated size,1/2,Loose epiphysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/B2A48873-5017-4C5C-7FE7-AD0F882B516A,Bone F1420-58,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square F14,http://opencontext.org/subjects/51B32DE9-7BD2-4103-5716-4438EE4CE3BA,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001474,bone,Nonidentified long bone shaft fragment,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,20,Nonidentified long bone shaft fragment,Ovis/Capra,Separate,Not applicable,Nonidentified,No pathology,1,0,Shaft,Not applicable,Not applicable,Nonidentified,Not applicable,Shaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
