Open Context URI,Item label,Project URI,Project name,Related person(s),Context (1),Context (2),Context (3),Context (4),Context (5),Context (6),Context URI,Latitude (WGS84),Longitude (WGS84),Early (Cal. BP),Late (Cal. BP),Has anatomical identification [URI],Has anatomical identification [Label],Has anatomical identification [Source value],Has fusion character [URI],Has fusion character [Label],Has fusion character [Source value],Has physiological sex determination [URI],Has physiological sex determination [Label],Has physiological sex determination [Source value],Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has Biological Taxonomy [Source value],Has fusion character (distal) [URI],Has fusion character (distal) [Label],Has fusion character (distal) [Source value],Has fusion character (proximal) [URI],Has fusion character (proximal) [Label],Has fusion character (proximal) [Source value]
http://opencontext.org/subjects/TESTSPA0000004962,Bone Ref# 3098,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006816,Bone Ref# 3099,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Mandibular Tooth,,,,,,,http://eol.org/pages/19076,Vulpes,vulpes,,,,,,
http://opencontext.org/subjects/TESTSPA0000006817,Bone Ref# 3100,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBC,,http://opencontext.org/subjects/TESTSPA0000003572,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Mandibular Tooth,,,,,,,http://eol.org/pages/19076,Vulpes,vulpes,,,,,,
http://opencontext.org/subjects/TESTSPA0000004353,Bone Ref# 3101,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001098,incisor tooth,Teeth,,,,,,,http://eol.org/pages/1642,Mammalia,Large Mammal,,,,,,
http://opencontext.org/subjects/TESTSPA0000006591,Bone Ref# 3102,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,Humerus,,,,,,,http://eol.org/pages/1642,Mammalia,Small Mammal,,,,,,
http://opencontext.org/subjects/TESTSPA0000006187,Bone Ref# 3104,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Mandibular Tooth,,,,,,,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,
http://opencontext.org/subjects/TESTSPA0000005228,Bone Ref# 3173,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005229,Bone Ref# 3174,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005230,Bone Ref# 3175,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005231,Bone Ref# 3176,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005232,Bone Ref# 3195,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005233,Bone Ref# 3196,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005234,Bone Ref# 3197,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005235,Bone Ref# 3198,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005236,Bone Ref# 3199,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005237,Bone Ref# 3200,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005238,Bone Ref# 3201,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005239,Bone Ref# 3202,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005240,Bone Ref# 3203,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005241,Bone Ref# 3204,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005242,Bone Ref# 3205,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005243,Bone Ref# 3206,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005244,Bone Ref# 3213,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005245,Bone Ref# 3214,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005246,Bone Ref# 3215,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005247,Bone Ref# 3216,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005248,Bone Ref# 3217,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005249,Bone Ref# 3218,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005250,Bone Ref# 3219,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005251,Bone Ref# 3220,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005252,Bone Ref# 3221,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005253,Bone Ref# 3222,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005254,Bone Ref# 3223,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005255,Bone Ref# 3224,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003818,Bone Ref# 3243,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001423,radius bone,Radius,,,,,,,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,,,
http://opencontext.org/subjects/TESTSPA0000003819,Bone Ref# 3244,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0000981,femur,Femur,,,,,,,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,,,
http://opencontext.org/subjects/TESTSPA0000003801,Bone Ref# 3245,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,Humerus,,,,,,,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,,,
http://opencontext.org/subjects/TESTSPA0000003820,Bone Ref# 3246,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,Humerus,,,,,,,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0069,Proximal epiphysis fused,proximal fused
http://opencontext.org/subjects/TESTSPA0000003802,Bone Ref# 3247,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001474,bone,Long Bone,,,,,,,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,,,
http://opencontext.org/subjects/TESTSPA0000003803,Bone Ref# 3248,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001435,carpal bone,Carpal Bone,,,,,,,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,,,
http://opencontext.org/subjects/TESTSPA0000003804,Bone Ref# 3249,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001435,carpal bone,Carpal Bone,,,,,,,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,,,
http://opencontext.org/subjects/TESTSPA0000003769,Bone Ref# 3250,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Mandibular Tooth,,,,,,,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,,,
http://opencontext.org/subjects/TESTSPA0000005285,Bone Ref# 3251,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005286,Bone Ref# 3252,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005287,Bone Ref# 3253,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005288,Bone Ref# 3254,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005289,Bone Ref# 3255,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005290,Bone Ref# 3256,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BCF,,http://opencontext.org/subjects/TESTSPA0000003643,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005129,Bone Ref# 3262,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005130,Bone Ref# 3263,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005131,Bone Ref# 3264,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005132,Bone Ref# 3265,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000005133,Bone Ref# 3266,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000004153,Bone Ref# 3290,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002374,metacarpal bone,Metacarpal,,,,,,,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,
http://opencontext.org/subjects/TESTSPA0000004190,Bone Ref# 3291,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0003221,phalanx,Phalanx,,,,,,,http://eol.org/pages/1670,Equidae,Equus sp.,,,,,,
http://opencontext.org/subjects/TESTSPA0000006167,Bone Ref# 3292,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBE,,http://opencontext.org/subjects/TESTSPA0000003504,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001092,cervical vertebra 1,Atlas,,,,,,,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,
http://opencontext.org/subjects/TESTSPA0000004386,Bone Ref# 3293,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001474,bone,Long Bone,,,,,,,http://eol.org/pages/1642,Mammalia,Large Mammal,,,,,,
http://opencontext.org/subjects/TESTSPA0000006633,Bone Ref# 3294,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,http://eol.org/pages/8120,Testudines,Testudo,,,,,,
http://opencontext.org/subjects/TESTSPA0000004935,Bone Ref# 3295,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000003770,Bone Ref# 3296,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 6,Context BBI,,http://opencontext.org/subjects/TESTSPA0000003456,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001098,incisor tooth,Teeth,,,,,,,http://eol.org/pages/11021570,Bos primigenius,primigenius,,,,,,
